key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
817,"",17,9,3,1,546,"m5d5/03",200,-350,260,"Ilsabard","Lapis Manalis","Vicus Messorum",137,480,"m5d5",True,False,False,0
818,"",0,0,0,1,0,"n5c1/00",400,-100,-100,"The World Unsundered","The Shifting Gymnasion Agonon","",-1,0,"n5c1",True,False,False,0
819,"",0,0,0,1,0,"default/00",400,0,0,"The Black Shroud","Sylphstep","",-1,0,"f1eb",True,False,False,0
820,"",0,0,0,1,0,"default/00",100,0,0,"Mor Dhona","Eureka Orthos","",-1,0,"l5c0",True,True,False,0
821,"",0,0,0,1,0,"z3oz/00",400,-100,-100,"???","The Interdimensional Rift","",-1,0,"z3oz",True,False,False,0
822,"",0,0,0,1,0,"s5p4/00",400,0,0,"???","The Clockwork Castletown","",-1,0,"s5p4",True,False,False,0
823,"",0,0,0,1,0,"m5fa/00",400,-100,-100,"Ilsabard","Mount Ordeals","",-1,0,"m5fa",True,False,False,0
824,"",17,9,4,1,547,"m5d5/04",200,320,-250,"Ilsabard","Lapis Manalis","Fons Manalis",137,7680,"m5d5",True,False,False,0
825,"",0,0,0,1,548,"default/00",400,-693,-46,"Ilsabard","Khadga","",-1,0,"m5e6",True,True,False,0
826,"",0,0,1,1,544,"m5d5/01",200,-24,744,"Ilsabard","Lapis Manalis","Pes Albus",137,2,"m5d5_event",True,False,False,0
827,"",0,0,2,1,549,"m5d5/02",200,-24,744,"Ilsabard","Lapis Manalis","Mons Albus",137,28,"m5d5_event",True,False,False,0
828,"",0,0,3,1,550,"m5d5/03",200,-350,260,"Ilsabard","Lapis Manalis","Vicus Messorum",137,480,"m5d5_event",True,False,False,0
829,"",0,0,4,1,551,"m5d5/04",200,320,-250,"Ilsabard","Lapis Manalis","Fons Manalis",137,7680,"m5d5_event",True,False,False,0
830,"",0,0,0,1,0,"z5fb/00",400,-100,-100,"???","The Voidcast Dais","",-1,0,"z5fb",True,False,False,0
831,"",16,5,1,1,552,"k5d2/01",200,368,-277,"The Northern Empty","The Aetherfont","Ice Field",138,14,"k5d2",True,False,False,0
832,"",16,5,2,1,553,"k5d2/02",200,-288,220,"The Northern Empty","The Aetherfont","Isle of Haam",138,112,"k5d2",True,False,False,0
833,"",16,5,3,1,554,"k5d2/03",200,389,149,"The Northern Empty","The Aetherfont","The Aetherfont",138,896,"k5d2",True,False,False,0
834,"",0,0,0,1,0,"n5ra/00",400,-100,-100,"The Northern Empty","The Dæmons' Nest","",-1,0,"n5ra",True,False,False,0
835,"",0,0,0,1,0,"n5rc/01",400,-100,-100,"The Northern Empty","Ascension","",-1,0,"n5rc",True,False,False,0
836,"",0,0,0,1,0,"n5rc/02",400,-100,-100,"The Northern Empty","Apex of Creation","",-1,0,"n5rc_2",True,False,False,0
837,"",0,0,0,1,0,"n5r9/00",400,-100,-100,"The Northern Empty","The Aetherial Slough","",-1,0,"n5r9",True,False,False,0
838,"",0,0,0,1,0,"m5fb/00",400,-100,-100,"Ilsabard","The Gilded Araya","",-1,0,"m5fb",True,False,False,0
839,"",0,0,0,1,0,"n5rb/00",400,-100,-100,"The Northern Empty","The Chamber of Fourteen","",-1,0,"n5rb",True,False,False,0
840,"",0,0,0,1,568,"m5e5/00",800,0,0,"Ilsabard","Estinien's Chambers","",-1,0,"m5e5",True,True,False,0
841,"",0,0,0,1,569,"m5e7/00",400,-12,-16,"Ilsabard","Senatus","",-1,0,"m5e7",True,True,False,0
842,"",0,0,0,1,570,"z5e5/00",400,-30,-600,"???","The Red Moon","",-1,0,"z5e5",True,True,False,0
843,"",9,5,1,1,557,"e5d1/01",200,-145,-820,"Hingashi","Mount Rokkon","Mountain Base",38,2,"e5d1",False,False,False,0
844,"",9,5,2,1,558,"e5d1/02",200,774,-118,"Hingashi","Mount Rokkon","Shaded Approach",38,12,"e5d1",False,False,False,0
845,"",9,5,3,1,559,"e5d1/03",200,700,-700,"Hingashi","Mount Rokkon","Lower Pagoda",38,48,"e5d1",False,False,False,0
846,"",9,5,4,1,560,"e5d1/04",200,700,-700,"Hingashi","Mount Rokkon","Upper Pagoda",38,1984,"e5d1",False,False,False,0
847,"",9,5,5,1,561,"e5d1/05",200,700,-540,"Hingashi","Mount Rokkon","Fifth Story",38,2048,"e5d1",False,False,False,0
848,"",9,5,6,1,562,"e5d1/06",200,-741,-141,"Hingashi","Mount Rokkon","Pilgrim's Road",38,4190208,"e5d1",False,False,False,0
849,"",9,5,7,1,563,"e5d1/07",200,10,-20,"Hingashi","Mount Rokkon","Ascetic's Climb",38,1069547520,"e5d1",False,False,False,0
850,"",0,0,0,1,564,"e5d1/08",200,-900,866,"Hingashi","Mount Rokkon","Shore of Far Sight",38,3221225472,"e5d1",False,False,False,0
851,"",9,6,1,1,565,"e5d2/01",200,0,40,"Hingashi","Another Mount Rokkon","Path of the First Virtue",139,2,"e5d2",True,False,False,0
852,"",9,6,2,1,566,"e5d2/02",200,-300,40,"Hingashi","Another Mount Rokkon","Path of the Second Virtue",139,4,"e5d2",True,False,False,0
853,"",9,6,3,1,567,"e5d2/03",200,200,-7,"Hingashi","Another Mount Rokkon","Path of the Third Virtue",139,8,"e5d2",True,False,False,0
854,"",0,0,0,1,0,"s5p5/00",400,0,0,"???","The Red Sands","",-1,0,"s5p5",True,False,False,0
855,"",20,2,0,1,620,"y6t1/00",180,50,-70,"Yok Tural","Tuliyollal","",-1,0,"y6t1",True,False,False,0
856,"",21,2,0,1,621,"x6t1/00",180,0,90,"Xak Tural","Solution Nine","",-1,0,"x6t1",True,False,False,0
857,"",20,3,0,1,622,"y6f1/00",100,0,0,"Yok Tural","Urqopacha","",40,2147483646,"y6f1",False,False,False,0
858,"",20,4,0,1,623,"y6f2/00",100,0,0,"Yok Tural","Kozama'uka","",41,2147483646,"y6f2",False,False,False,0
859,"",20,5,0,1,624,"y6f3/00",100,0,0,"Yok Tural","Yak T'el","",42,4294967294,"y6f3",False,False,False,0
860,"",21,3,0,1,625,"x6f1/00",100,0,0,"Xak Tural","Shaaloani","",43,4294967294,"x6f1",False,False,False,0
861,"",21,4,0,1,626,"x6f2/00",100,0,0,"Xak Tural","Heritage Found","",44,2147483646,"x6f2",False,False,False,0
862,"",22,2,0,1,627,"x6f3/00",100,0,0,"Unlost World","Living Memory","",45,4294967294,"x6f3",False,False,False,0
863,"",0,0,0,1,553,"k5d2/04",200,-288,220,"The Northern Empty","The Aetherfont","",-1,0,"ec049",True,False,False,0
864,"",99,9,1,1,579,"z5d2/01",200,440,130,"???","The Lunar Subterrane","The Lunar Subterrane",140,30,"z5d2",True,False,False,0
865,"",99,9,2,1,580,"z5d2/02",200,0,30,"???","The Lunar Subterrane","Baron",140,8160,"z5d2",True,False,False,0
866,"",0,0,2,1,594,"h1m2/13",100,-175,138,"???","Unnamed Island","Cave System",36,58720256,"h1m2",False,False,False,0
867,"",99,10,1,1,584,"o5d1/01",200,0,-785,"???","Aloalo Island","Island Foreshore",39,2,"o5d1",False,False,False,0
868,"",99,10,2,1,585,"o5d1/02",200,530,-265,"???","Aloalo Island","Island Coastline",39,12,"o5d1",False,False,False,0
869,"",99,10,4,1,587,"o5d1/04",200,-101,35,"???","Aloalo Island","Incalculable Approach",39,3584,"o5d1",False,False,False,0
870,"",99,10,5,1,588,"o5d1/05",200,-128,733,"???","Aloalo Island","The Incalculable",39,61440,"o5d1",False,False,False,0
871,"",99,10,6,1,589,"o5d1/06",200,-886,-148,"???","Aloalo Island","Island Interior",39,393216,"o5d1",False,False,False,0
872,"",99,10,7,1,590,"o5d1/07",200,-907,530,"???","Aloalo Island","Thatchroot",39,524288,"o5d1",False,False,False,0
873,"",99,10,9,1,592,"o5d1/09",200,-611,728,"???","Aloalo Island","Arboreal Structure",39,532676608,"o5d1",False,False,False,0
874,"",0,0,0,1,593,"o5d1/10",200,-950,756,"???","Aloalo Island","Forgotten Sanctum",39,3758096384,"o5d1",False,False,False,0
875,"",99,11,1,1,581,"o5d2/01",200,0,-60,"???","Another Aloalo Island","Dilumu",143,6,"o5d2",True,False,False,0
876,"",99,11,2,1,582,"o5d2/02",200,-200,-75,"???","Another Aloalo Island","Qurupe",143,24,"o5d2",True,False,False,0
877,"",99,11,3,1,583,"o5d2/03",200,200,-7,"???","Another Aloalo Island","Nokosero",143,32,"o5d2",True,False,False,0
878,"",0,0,0,1,0,"default/00",200,200,240,"???","Blunderville","Gentlebean's Fever",-1,0,"w1ek",True,False,False,0
879,"",0,0,0,1,0,"default/00",200,0,240,"???","Blunderville","Manderville-can Parade",-1,0,"w1ek",True,False,False,0
880,"",0,0,0,1,0,"default/00",200,-200,124,"???","Blunderville","The Gold Swiveller",-1,0,"w1ek",True,False,False,0
881,"",0,0,0,1,0,"default/00",200,200,-252,"???","Blunderville","Saucery Siege",-1,0,"w1ek",True,False,False,0
882,"",0,0,0,1,0,"default/00",200,0,-213,"???","Blunderville","Manderville Mountain",-1,0,"w1ek",True,False,False,0
883,"",0,0,0,1,0,"default/00",200,-200,-133,"???","Blunderville","Lobbyville",-1,0,"w1ek",True,False,False,0
884,"",99,7,1,1,572,"z5r3/01",200,800,783,"???","Thaleia","Heaven of Water",141,6,"z5r3",True,False,False,0
885,"",99,7,2,1,573,"z5r3/02",200,945,-945,"???","Thaleia","Mind's Libation",141,8,"z5r3",True,False,False,0
886,"",99,7,3,1,574,"z5r3/03",200,0,850,"???","Thaleia","Heaven of Wind",141,48,"z5r3",True,False,False,0
887,"",99,7,4,1,575,"z5r3/04",200,0,-830,"???","Thaleia","Mythic Mountains",141,192,"z5r3",True,False,False,0
888,"",99,7,5,1,576,"z5r3/05",200,0,-750,"???","Thaleia","The Wanderer's Heights",141,256,"z5r3",True,False,False,0
889,"",99,7,6,1,577,"z5r3/06",200,-800,-850,"???","Thaleia","The Omphalos",141,1536,"z5r3",True,False,False,0
890,"",99,7,7,1,578,"z5r3/07",200,-945,945,"???","Thaleia","Highest Heaven",141,2048,"z5r3",True,False,False,0
891,"",0,0,0,1,595,"w1el/00",800,0,21,"Thanalan","Blunderville Square","",-1,0,"w1el",True,False,False,0
892,"",99,10,3,1,586,"o5d1/03",200,680,256,"???","Aloalo Island","Swiftstep Beach",39,496,"o5d1",False,False,False,0
893,"",99,10,8,1,591,"o5d1/08",200,-847,658,"???","Aloalo Island","Forgotten Footfalls",39,3145728,"o5d1",False,False,False,0
894,"",0,0,0,1,0,"z5fc/00",400,-100,-100,"???","The Abyssal Fracture","",-1,0,"z5fc",True,False,False,0
895,"",99,10,5,1,596,"o5d1/11",200,-189,730,"???","Aloalo Island","Incalculable Boughs",39,65536,"o5d1",False,False,False,0
896,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
897,"",20,6,1,1,597,"y6d1/01",200,-44,-88,"Yok Tural","Ihuykatumu","Downriver Ihuykatumu",148,2,"y6d1",True,False,False,0
898,"",20,6,2,1,598,"y6d1/02",200,-44,-88,"Yok Tural","Ihuykatumu","Midriver Ihuykatumu",148,508,"y6d1",True,False,False,0
899,"",21,5,0,1,599,"x6d1/00",200,0,-20,"Xak Tural","Vanguard","",149,2046,"x6d1",True,False,False,0
900,"",21,7,1,1,600,"x6d4/01",200,130,-348,"Xak Tural","Tender Valley","Tender Valley",150,126,"x6d4",True,False,False,0
901,"",21,7,2,1,601,"x6d4/02",200,130,354,"Xak Tural","Tender Valley","Faded Footstep",150,896,"x6d4",True,False,False,0
902,"",20,7,1,1,632,"y6d2/01",200,0,0,"Yok Tural","Worqor Zormor","Zirgor Zormor",144,6,"y6d2",True,False,False,0
903,"",20,7,2,1,633,"y6d2/02",200,0,0,"Yok Tural","Worqor Zormor","Morgardar Ridge",144,56,"y6d2",True,False,False,0
904,"",20,7,3,1,634,"y6d2/03",200,0,0,"Yok Tural","Worqor Zormor","Summit of Zor",144,448,"y6d2",True,False,False,0
905,"",21,6,1,1,615,"x6d2/01",200,-30,-63,"Xak Tural","Origenics","Hover Docks",145,6,"x6d2",True,False,False,0
906,"",21,6,2,1,616,"x6d2/02",200,153,-77,"Xak Tural","Origenics","Lower Origenics",145,56,"x6d2",True,False,False,0
907,"",21,6,3,1,617,"x6d2/03",200,88,180,"Xak Tural","Origenics","Transport Elevator",145,64,"x6d2",True,False,False,0
908,"",21,6,4,1,618,"x6d2/04",200,55,142,"Xak Tural","Origenics","Middle Origenics",145,8064,"x6d2",True,False,False,0
909,"",21,6,5,1,619,"x6d2/05",200,-120,-108,"Xak Tural","Origenics","Upper Origenics",145,57344,"x6d2",True,False,False,0
910,"",22,3,1,1,609,"x6d3/01",200,29,-95,"Unlost World","Alexandria","The Dream She Lived",146,2,"x6d3",True,False,False,0
911,"",22,3,2,1,610,"x6d3/02",200,-852,-823,"Unlost World","Alexandria","Containment Area III",146,4,"x6d3",True,False,False,0
912,"",22,3,3,1,611,"x6d3/03",200,-778,-735,"Unlost World","Alexandria","The Dream She Lost",146,56,"x6d3",True,False,False,0
913,"",22,3,4,1,612,"x6d3/04",200,533,373,"Unlost World","Alexandria","Containment Area V",146,64,"x6d3",True,False,False,0
914,"",22,3,5,1,613,"x6d3/05",200,642,507,"Unlost World","Alexandria","My Dream Everlasting",146,896,"x6d3",True,False,False,0
915,"",20,8,1,1,602,"y6d3/01",200,0,144,"Yok Tural","The Skydeep Cenote","Gok Draak Cenotaph",147,30,"y6d3",True,False,False,0
916,"",20,8,2,1,603,"y6d3/02",200,0,144,"Yok Tural","The Skydeep Cenote","Vurgar Quarry",147,4064,"y6d3",True,False,False,0
917,"",22,4,1,1,32,"x6d5/01",200,0,-150,"Unlost World","Strayborough","Dreamborough South",151,254,"x6d5",True,False,False,0
918,"A New World to Explore",23,1,0,2,604,"world/03",100,0,0,"Hydaelyn","Hydaelyn","",-1,0,,True,False,True,0
919,"Solution Nine",24,1,0,2,605,"world/04",100,0,0,"Hydaelyn","Hydaelyn","",-1,0,,True,False,True,0
920,"A New World to Explore",20,1,0,3,606,"region/15",100,0,0,"Yok Tural","Yok Tural","",-1,0,,True,False,False,0
921,"A New World to Explore",21,1,0,3,607,"region/16",100,0,0,"Xak Tural","Xak Tural","",-1,0,,True,False,False,0
922,"Through the Gate of Gold",22,1,0,3,608,"region/17",100,0,0,"Unlost World","Unlost World","",-1,0,,True,False,False,0
923,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
924,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
925,"",0,0,0,1,0,"y6fa/00",400,-100,-100,"Yok Tural","Worqor Lar Dor","",-1,0,"y6fa",True,False,False,0
926,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
927,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
928,"",0,0,0,1,0,"x6fb/00",400,-100,-100,"Unlost World","Interphos","",-1,0,"x6fb",True,False,False,0
929,"",0,0,0,1,0,"x6fa/00",400,-100,-100,"Xak Tural","Summit of Everkeep","",-1,0,"x6fa",True,False,False,0
930,"",22,4,2,1,33,"x6d5/02",200,-100,350,"Unlost World","Strayborough","Dreamborough North",151,7936,"x6d5",True,False,False,0
931,"",0,0,0,1,0,"y6e1/00",400,0,-19,"Yok Tural","Sunperch","",-1,0,"y6e1",True,False,False,0
932,"",0,0,0,1,631,"x6e1/00",400,0,8,"Xak Tural","Earthen Sky Hideout","",-1,0,"x6e1",True,False,False,0
933,"",0,0,0,1,0,"y6e3/00",400,0,-9,"The Northern Empty","Main Deck","",-1,0,"y6e3",True,False,False,0
934,"",0,0,0,1,0,"x6e2/00",400,1,6,"Xak Tural","The Backroom","",-1,0,"x6e2",True,False,False,0
935,"",0,0,0,1,628,"default/00",400,0,-640,"Xak Tural","Vanguard","",-1,0,"x6d1_event",True,False,False,0
936,"",0,0,0,1,629,"y6e2/00",400,0,31,"Yok Tural","Skydeep Cenote Inner Chamber","",-1,0,"y6e2",True,False,False,0
937,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
938,"",0,0,0,0,0,"",0,0,0,"","","",0,0,,False,False,False,0
939,"",0,0,0,1,635,"y6ti/00",800,210,-285,"Yok Tural","The For'ard Cabins","",-1,0,"y6ti",True,False,False,0
940,"",0,0,0,1,0,"f1dc/00",200,32,0,"The Black Shroud","Manor Basement","",-1,0,"ec059",True,False,False,0
941,"",0,0,0,1,614,"n4d9/10",200,0,286,"???","Dreamlike Palace","",-1,0,"ec060",True,False,False,0
