key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
79,3,"Smithing","RecipeLevelTable#24","Brass Hatchet",1,"Initiate's Hatchet",1,"Brass Ingot",1,"Clove Oil",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
80,3,"Smithing","RecipeLevelTable#24","Bas-relief Iron Saw",1,"Iron Ingot",1,"Iron Rivets",1,"Elm Lumber",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
81,3,"Smithing","RecipeLevelTable#24","Initiate's Claw Hammer",1,"Iron Ingot",1,"Yew Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
82,3,"Smithing","RecipeLevelTable#24","Initiate's Mortar",1,"Iron Ingot",2,"Yew Lumber",1,"",0,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
83,3,"Smithing","RecipeLevelTable#25","Iron Round Knife",1,"Iron Ingot",1,"Yew Lumber",1,"Mudstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
84,3,"Smithing","RecipeLevelTable#25","Iron Spatha",1,"Iron Ingot",1,"Aldgoat Leather",1,"Antelope Horn",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
85,3,"Smithing","RecipeLevelTable#25","Initiate's Culinary Knife",1,"Iron Ingot",1,"Yew Lumber",1,"Mudstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
86,3,"Smithing","RecipeLevelTable#25","Initiate's Scythe",1,"Iron Ingot",1,"Yew Lumber",1,"Mudstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
87,1,"Smithing","RecipeLevelTable#26","Steel Ingot",1,"Bomb Ash",1,"Iron Ore",2,"",0,"",0,"",0,"",0,"Fire Shard",2,,0,"",0,"",0,"RecipeNotebookList#50",80,58,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
88,3,"Smithing","RecipeLevelTable#26","Iron Ornamental Hammer",1,"Initiate's Chaser Hammer",1,"Iron Rivets",1,"Brass Ingot",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
89,3,"Smithing","RecipeLevelTable#26","Iron Raising Hammer",1,"Iron Ingot",1,"Iron Plate",1,"Walnut Lumber",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
90,3,"Smithing","RecipeLevelTable#26","Crowsbeak Hammer",1,"Iron Ingot",1,"Undyed Cotton Cloth",1,"Walnut Lumber",1,"Clove Oil",1,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
91,3,"Smithing","RecipeLevelTable#26","Thunderstorm Axe",1,"Inferno Axe",1,"Iron Ingot",1,"Silver Ingot",1,"",0,"",0,"",0,"Fire Shard",2,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
92,3,"Smithing","RecipeLevelTable#27","Initiate's File",1,"Iron Ingot",2,"Toad Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
93,3,"Smithing","RecipeLevelTable#27","Initiate's Pliers",1,"Iron Ingot",1,"Iron Rivets",1,"Crab Oil",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
94,3,"Smithing","RecipeLevelTable#27","Iron Dolabra",1,"Iron Ingot",1,"Iron Plate",1,"Walnut Lumber",1,"Aldgoat Leather",1,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
95,3,"Smithing","RecipeLevelTable#28","Steel Broadsword",1,"Steel Ingot",1,"Walnut Lumber",1,"Wolf Fang",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
96,3,"Smithing","RecipeLevelTable#28","Iron Chocobotail Saw",1,"Iron Ingot",1,"Iron Rivets",1,"Walnut Lumber",1,"Brass Ingot",1,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
97,3,"Smithing","RecipeLevelTable#28","Spiked Steel Labrys",1,"Steel Ingot",3,"Walnut Lumber",1,"Toad Leather",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
98,1,"Smithing","RecipeLevelTable#29","Steel Rivets",1,"Steel Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",3,,0,"",0,"",50,"RecipeNotebookList#50",80,58,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
99,3,"Smithing","RecipeLevelTable#29","Iron Head Knife",1,"Iron Ingot",1,"Walnut Lumber",1,"Mudstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
100,3,"Smithing","RecipeLevelTable#29","Plumed Iron Hatchet",1,"Iron Ingot",1,"Walnut Lumber",1,"Chocobo Feather",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
101,3,"Smithing","RecipeLevelTable#29","Heavy Crowsbeak Hammer",1,"Crowsbeak Hammer",1,"Iron Ingot",1,"Clove Oil",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
102,3,"Smithing","RecipeLevelTable#29","Steel Claws",1,"Steel Plate",1,"Steel Ingot",1,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
103,3,"Smithing","RecipeLevelTable#29","Wrapped Iron Raising Hammer",1,"Iron Raising Hammer",1,"Walnut Lumber",1,"Toad Leather",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",2,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
104,3,"Smithing","RecipeLevelTable#30","Steel Chaser Hammer",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
105,3,"Smithing","RecipeLevelTable#30","Steel Pickaxe",1,"Steel Ingot",1,"Undyed Velveteen",1,"Walnut Lumber",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
106,3,"Smithing","RecipeLevelTable#30","Steel Sledgehammer",1,"Steel Ingot",1,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
107,3,"Smithing","RecipeLevelTable#30","Silver Head Knife",1,"Iron Head Knife",1,"Mudstone Whetstone",1,"Silver Ingot",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
108,3,"Smithing","RecipeLevelTable#30","Bas-relief Steel Saw",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
109,3,"Smithing","RecipeLevelTable#31","Steel Awl",1,"Steel Ingot",1,"Walnut Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
110,3,"Smithing","RecipeLevelTable#31","Steel Claw Hammer",1,"Steel Ingot",1,"Walnut Lumber",1,"Crab Oil",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
111,3,"Smithing","RecipeLevelTable#31","Steel Falchion",1,"Steel Ingot",2,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
112,3,"Smithing","RecipeLevelTable#32","Steel Culinary Knife",1,"Steel Ingot",1,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
113,3,"Smithing","RecipeLevelTable#32","Steel Bardiche",1,"Steel Ingot",2,"Yew Branch",1,"Wolf Fang",1,"Fish Glue",1,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
114,3,"Smithing","RecipeLevelTable#32","Steel Mortar",1,"Steel Ingot",2,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
115,3,"Smithing","RecipeLevelTable#32","Steel Cross-pein Hammer",1,"Steel Ingot",1,"Undyed Velveteen",1,"Walnut Lumber",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
116,3,"Smithing","RecipeLevelTable#32","Steel Ornamental Hammer",1,"Steel Ingot",1,"Steel Rivets",1,"Walnut Lumber",1,"",0,"",0,"",0,"Fire Shard",3,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
117,3,"Smithing","RecipeLevelTable#33","Steel Scythe",1,"Steel Ingot",1,"Walnut Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
118,3,"Smithing","RecipeLevelTable#33","Wrapped Steel Sledgehammer",1,"Steel Sledgehammer",1,"Fish Glue",1,"Boar Leather",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
119,3,"Smithing","RecipeLevelTable#35","Plumed Steel Hatchet",1,"Steel Ingot",1,"Yew Lumber",1,"Chocobo Feather",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
120,3,"Smithing","RecipeLevelTable#33","Steel Dolabra",1,"Steel Ingot",1,"Steel Plate",1,"Oak Lumber",1,"Undyed Velveteen",1,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
121,3,"Smithing","RecipeLevelTable#34","Steel File",1,"Steel Ingot",2,"Toad Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
122,3,"Smithing","RecipeLevelTable#34","Steel Doming Hammer",1,"Steel Ingot",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
123,3,"Smithing","RecipeLevelTable#34","Steel Crowsbeak Hammer",1,"Steel Ingot",1,"Undyed Velveteen",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
124,3,"Smithing","RecipeLevelTable#33","Steel Hatchet",1,"Steel Ingot",1,"Oak Lumber",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
125,3,"Smithing","RecipeLevelTable#35","Steel Pliers",1,"Steel Ingot",1,"Steel Rivets",1,"Linseed Oil",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
126,3,"Smithing","RecipeLevelTable#35","Crosscut Saw",1,"Steel Ingot",1,"Steel Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
127,3,"Smithing","RecipeLevelTable#35","Steel Bhuj",1,"Steel Ingot",2,"Oak Lumber",1,"Iron Ingot",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
128,3,"Smithing","RecipeLevelTable#35","Wrapped Steel Culinary Knife",1,"Steel Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
129,3,"Smithing","RecipeLevelTable#35","Heavy Steel Mortar",1,"Steel Mortar",1,"Walnut Lumber",1,"",0,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
130,3,"Smithing","RecipeLevelTable#35","Wrapped Steel Scythe",1,"Steel Scythe",1,"Siltstone Whetstone",1,"Boar Leather",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",3,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
131,3,"Smithing","RecipeLevelTable#36","Steel Round Knife",1,"Steel Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
132,3,"Smithing","RecipeLevelTable#36","Wrapped Steel Claw Hammer",1,"Steel Claw Hammer",1,"Boar Leather",1,"Linseed Oil",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
133,3,"Smithing","RecipeLevelTable#36","Wrapped Steel Awl",1,"Steel Awl",1,"Toad Leather",1,"Linseed Oil",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#150",75,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,0
134,3,"Smithing","RecipeLevelTable#37","Steel Longsword",1,"Steel Ingot",2,"Walnut Lumber",1,"Fish Glue",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
135,1,"Smithing","RecipeLevelTable#38","Mythril Ingot",1,"Mythril Ore",3,"",0,"",0,"",0,"",0,"",0,"Fire Shard",4,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
136,3,"Smithing","RecipeLevelTable#38","Plumed Mythril Pickaxe",1,"Mythril Ingot",1,"Undyed Linen",1,"Oak Lumber",1,"Wildfowl Feather",1,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
137,3,"Smithing","RecipeLevelTable#38","Mythril Broadsword",1,"Mythril Ingot",1,"Oak Lumber",1,"Wolf Fang",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
138,3,"Smithing","RecipeLevelTable#38","Mythril Hatchet",1,"Mythril Ingot",1,"Oak Lumber",1,"Brass Ingot",1,"",0,"",0,"",0,"Fire Shard",4,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
139,1,"Smithing","RecipeLevelTable#39","Mythril Rivets",1,"Mythril Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"",0,"",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
140,3,"Smithing","RecipeLevelTable#39","Spiked Mythril Labrys",1,"Steel Ingot",3,"Oak Lumber",1,"Boar Leather",1,"Mythril Ingot",1,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
141,3,"Smithing","RecipeLevelTable#39","Mythril Claws",1,"Mythril Plate",1,"Mythril Ingot",1,"Oak Lumber",1,"Fish Glue",1,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
142,3,"Smithing","RecipeLevelTable#39","Mythril Head Knife",1,"Mythril Ingot",1,"Oak Lumber",1,"Siltstone Whetstone",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
143,3,"Smithing","RecipeLevelTable#39","Mythril Saw",1,"Mythril Ingot",1,"Mythril Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
144,3,"Smithing","RecipeLevelTable#40","Mythril Ornamental Hammer",1,"Mythril Ingot",1,"Mythril Rivets",1,"Oak Lumber",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
145,3,"Smithing","RecipeLevelTable#40","Mythril Bhuj",1,"Mythril Ingot",2,"Walnut Lumber",1,"Electrum Ingot",1,"Steel Ingot",1,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
146,3,"Smithing","RecipeLevelTable#40","Mythril Awl",1,"Mythril Ingot",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
147,3,"Smithing","RecipeLevelTable#40","Mythril Claw Hammer",1,"Mythril Ingot",1,"Oak Lumber",1,"Linseed Oil",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
148,3,"Smithing","RecipeLevelTable#40","Mythril File",1,"Mythril Ingot",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
149,3,"Smithing","RecipeLevelTable#41","Mythril Culinary Knife",1,"Mythril Ingot",1,"Mahogany Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
150,3,"Smithing","RecipeLevelTable#41","Mythril Scythe",1,"Mythril Ingot",1,"Mahogany Lumber",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
151,3,"Smithing","RecipeLevelTable#41","Mythril Mortar",1,"Mythril Ingot",2,"Mahogany Lumber",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
152,3,"Smithing","RecipeLevelTable#41","Mythril Sledgehammer",1,"Mythril Ingot",1,"Oak Lumber",1,"Horn Glue",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",4,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
153,1,"Smithing","RecipeLevelTable#42","Cobalt Ingot",1,"Cobalt Ore",2,"Iron Ore",1,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"",0,"",0,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
154,3,"Smithing","RecipeLevelTable#42","Mythril Pliers",1,"Mythril Ingot",1,"Mythril Rivets",1,"Linseed Oil",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
155,1,"Smithing","RecipeLevelTable#43","Cobalt Rivets",1,"Cobalt Ingot",1,"",0,"",0,"",0,"",0,"",0,"Fire Shard",5,,0,"",0,"",50,"RecipeNotebookList#50",80,50,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
156,3,"Smithing","RecipeLevelTable#42","Cobalt Katzbalger",1,"Cobalt Ingot",2,"Oak Lumber",1,"Boar Leather",1,"Electrum Ingot",1,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
157,3,"Smithing","RecipeLevelTable#42","Cobalt Knuckles",1,"Cobalt Ingot",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
158,3,"Smithing","RecipeLevelTable#43","Cobalt Shamshir",1,"Cobalt Ingot",2,"Aldgoat Horn",1,"Basilisk Whetstone",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
159,3,"Smithing","RecipeLevelTable#43","Buccaneer's Bardiche",1,"Cobalt Ingot",2,"Rosewood Branch",1,"Horn Glue",1,"",0,"",0,"",0,"Fire Shard",5,"Earth Shard",5,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
160,3,"Smithing","RecipeLevelTable#45","Demilune Bhuj",1,"Cobalt Ingot",2,"Mahogany Lumber",1,"Jadeite",1,"Steel Ingot",1,"",0,"",0,"Fire Shard",6,"Earth Shard",5,"",0,"Gil",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,0,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
